,loss_train,loss_test,experiment,depth,width,batch_size,lr,gamma,name,dgd_window
0,318.5908203125,316.5146179199219,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
1,323.79913330078125,316.5165710449219,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
2,243.21783447265625,316.51849365234375,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
3,338.9424133300781,316.5201110839844,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
4,312.52923583984375,316.5204772949219,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
5,292.86834716796875,316.5204162597656,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
6,303.49053955078125,316.5199279785156,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
7,286.49444580078125,316.51910400390625,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
8,310.06396484375,316.51806640625,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
9,283.227783203125,316.5166320800781,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
10,302.1128234863281,316.5154113769531,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
11,269.89007568359375,316.5149841308594,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
12,298.88262939453125,316.51495361328125,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
13,317.31671142578125,316.51519775390625,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
14,296.64862060546875,316.5157165527344,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
15,278.46087646484375,316.51654052734375,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
16,290.1653137207031,316.5176086425781,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
17,307.14007568359375,316.5185241699219,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
18,293.95831298828125,316.518798828125,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
19,328.63226318359375,316.51861572265625,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
20,289.8714294433594,316.5181579589844,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
21,261.3974914550781,316.5174865722656,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
22,316.88262939453125,316.5163879394531,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
23,307.3793640136719,316.5152893066406,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
24,296.615234375,316.5146179199219,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
25,275.46551513671875,316.5141906738281,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
26,320.42919921875,316.51397705078125,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
27,272.9340515136719,316.5139465332031,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
28,260.22076416015625,316.5140686035156,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
29,300.438720703125,316.5142517089844,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
30,292.763916015625,316.5146179199219,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
31,293.3844299316406,316.5151062011719,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
32,324.52752685546875,316.5157775878906,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
33,288.3843688964844,316.51654052734375,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
34,289.72515869140625,316.5176086425781,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
35,312.2762145996094,316.5185241699219,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
36,270.47906494140625,316.5189208984375,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
37,287.55029296875,316.51898193359375,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
38,297.32049560546875,316.518798828125,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
39,297.64141845703125,316.51837158203125,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
40,313.74285888671875,316.5177001953125,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
41,269.7574768066406,316.5167236328125,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
42,289.3155517578125,316.51580810546875,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
43,307.19549560546875,316.5154113769531,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
44,281.8973693847656,316.5152282714844,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
45,252.5116729736328,316.5152893066406,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
46,287.433837890625,316.5155029296875,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
47,270.07232666015625,316.515869140625,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
48,289.71063232421875,316.5164794921875,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
49,247.041748046875,316.5173034667969,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
50,241.170654296875,316.5180969238281,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
51,304.8026123046875,316.5184326171875,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
52,313.16827392578125,316.5184326171875,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
53,295.3983459472656,316.51806640625,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
54,310.70587158203125,316.51739501953125,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
55,257.7439880371094,316.5164794921875,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
56,281.7695617675781,316.5155334472656,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
57,269.71661376953125,316.5149841308594,1,20,100,128,0.0001,3.0,l20_h100_bs128_lr0.0001_g3.0_w3_adam,3
